bitrate,framerate,width,height,latency,throughput,packetloss,vr_exp,gaming_freq,SI,TI,pred
18,72,2880,1568,384,36,0,0,2,48.04,40.5,1.15
19,72,2880,1568,384,36,0,0,2,48.04,40.5,1.15
20,72,2880,1568,384,36,0,0,2,48.04,40.5,1.15
21,72,2880,1568,384,36,0,0,2,48.04,40.5,1.15
22,72,2880,1568,384,36,0,0,2,48.04,40.5,1.15
23,72,2880,1568,384,36,0,0,2,48.04,40.5,1.15
24,72,2880,1568,384,36,0,0,2,48.04,40.5,1.15
25,72,2880,1568,384,36,0,0,2,48.04,40.5,1.15
26,72,2880,1568,384,36,0,0,2,48.04,40.5,1.15
27,72,2880,1568,384,36,0,0,2,48.04,40.5,1.15
28,72,2880,1568,384,36,0,0,2,48.04,40.5,1.15
29,72,2880,1568,384,36,0,0,2,48.04,40.5,1.15
30,72,2880,1568,384,36,0,0,2,48.04,40.5,1.15
31,72,2880,1568,384,36,0,0,2,48.04,40.5,1.15
32,72,2880,1568,384,36,0,0,2,48.04,40.5,1.15
2,72,2880,1568,384,36,0,0,2,45.27,37.92,2.35
3,72,2880,1568,384,36,0,0,2,45.27,37.92,2.35
4,72,2880,1568,384,36,0,0,2,45.27,37.92,2.35
5,72,2880,1568,384,36,0,0,2,45.27,37.92,2.36
6,72,2880,1568,384,36,0,0,2,45.27,37.92,2.36
7,72,2880,1568,384,36,0,0,2,45.27,37.92,2.36
8,72,2880,1568,384,36,0,0,2,45.27,37.92,2.36
9,72,2880,1568,384,36,0,0,2,45.27,37.92,2.36
10,72,2880,1568,384,36,0,0,2,45.27,37.92,2.36
11,72,2880,1568,384,36,0,0,2,45.27,37.92,2.36
12,72,2880,1568,384,36,0,0,2,45.27,37.92,2.36
13,72,2880,1568,384,36,0,0,2,45.27,37.92,2.37
14,72,2880,1568,384,36,0,0,2,45.27,37.92,2.37
15,72,2880,1568,384,36,0,0,2,45.27,37.92,2.37
16,72,2880,1568,384,36,0,0,2,45.27,37.92,2.37
17,72,2880,1568,384,36,0,0,2,45.27,37.92,2.37
18,72,2880,1568,384,36,0,0,2,45.27,37.92,2.37
19,72,2880,1568,384,36,0,0,2,45.27,37.92,2.37
20,72,2880,1568,384,36,0,0,2,45.27,37.92,2.37
21,72,2880,1568,384,36,0,0,2,45.27,37.92,2.37
22,72,2880,1568,384,36,0,0,2,45.27,37.92,2.37
23,72,2880,1568,384,36,0,0,2,45.27,37.92,2.37
24,72,2880,1568,384,36,0,0,2,45.27,37.92,2.37
25,72,2880,1568,384,36,0,0,2,45.27,37.92,2.37
26,72,2880,1568,384,36,0,0,2,45.27,37.92,2.37
27,72,2880,1568,384,36,0,0,2,45.27,37.92,2.37
28,72,2880,1568,384,36,0,0,2,45.27,37.92,2.36
29,72,2880,1568,384,36,0,0,2,45.27,37.92,2.36
30,72,2880,1568,384,36,0,0,2,45.27,37.92,2.36
31,72,2880,1568,384,36,0,0,2,45.27,37.92,2.36
32,72,2880,1568,384,36,0,0,2,45.27,37.92,2.36
2,72,2880,1568,384,36,0,0,3,35.72,24.41,2.56
3,72,2880,1568,384,36,0,0,3,35.72,24.41,2.56
4,72,2880,1568,384,36,0,0,3,35.72,24.41,2.57
5,72,2880,1568,384,36,0,0,3,35.72,24.41,2.57
6,72,2880,1568,384,36,0,0,3,35.72,24.41,2.57
7,72,2880,1568,384,36,0,0,3,35.72,24.41,2.58
8,72,2880,1568,384,36,0,0,3,35.72,24.41,2.58
9,72,2880,1568,384,36,0,0,3,35.72,24.41,2.58
10,72,2880,1568,384,36,0,0,3,35.72,24.41,2.58
11,72,2880,1568,384,36,0,0,3,35.72,24.41,2.59
12,72,2880,1568,384,36,0,0,3,35.72,24.41,2.59
13,72,2880,1568,384,36,0,0,3,35.72,24.41,2.59
14,72,2880,1568,384,36,0,0,3,35.72,24.41,2.59
15,72,2880,1568,384,36,0,0,3,35.72,24.41,2.59
16,72,2880,1568,384,36,0,0,3,35.72,24.41,2.59
17,72,2880,1568,384,36,0,0,3,35.72,24.41,2.6
18,72,2880,1568,384,36,0,0,3,35.72,24.41,2.6
19,72,2880,1568,384,36,0,0,3,35.72,24.41,2.6
20,72,2880,1568,384,36,0,0,3,35.72,24.41,2.6
21,72,2880,1568,384,36,0,0,3,35.72,24.41,2.6
22,72,2880,1568,384,36,0,0,3,35.72,24.41,2.6
23,72,2880,1568,384,36,0,0,3,35.72,24.41,2.59
24,72,2880,1568,384,36,0,0,3,35.72,24.41,2.59
25,72,2880,1568,384,36,0,0,3,35.72,24.41,2.59
26,72,2880,1568,384,36,0,0,3,35.72,24.41,2.59
27,72,2880,1568,384,36,0,0,3,35.72,24.41,2.59
28,72,2880,1568,384,36,0,0,3,35.72,24.41,2.59
29,72,2880,1568,384,36,0,0,3,35.72,24.41,2.59
30,72,2880,1568,384,36,0,0,3,35.72,24.41,2.58
31,72,2880,1568,384,36,0,0,3,35.72,24.41,2.58
32,72,2880,1568,384,36,0,0,3,35.72,24.41,2.58
2,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
3,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
4,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
5,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
6,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
7,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
8,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
9,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
10,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
11,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
12,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
13,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
14,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
15,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
16,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
17,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
18,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
19,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
20,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
21,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
22,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
23,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
24,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
25,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
26,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
27,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
28,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
29,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
30,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
31,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
32,72,2880,1568,384,36,0,0,3,48.04,40.5,1.16
2,72,2880,1568,384,36,0,0,3,45.27,37.92,2.52
3,72,2880,1568,384,36,0,0,3,45.27,37.92,2.52
4,72,2880,1568,384,36,0,0,3,45.27,37.92,2.52
5,72,2880,1568,384,36,0,0,3,45.27,37.92,2.53
6,72,2880,1568,384,36,0,0,3,45.27,37.92,2.53
7,72,2880,1568,384,36,0,0,3,45.27,37.92,2.53
8,72,2880,1568,384,36,0,0,3,45.27,37.92,2.53
9,72,2880,1568,384,36,0,0,3,45.27,37.92,2.53
10,72,2880,1568,384,36,0,0,3,45.27,37.92,2.53
11,72,2880,1568,384,36,0,0,3,45.27,37.92,2.53
12,72,2880,1568,384,36,0,0,3,45.27,37.92,2.53
13,72,2880,1568,384,36,0,0,3,45.27,37.92,2.54
14,72,2880,1568,384,36,0,0,3,45.27,37.92,2.54
15,72,2880,1568,384,36,0,0,3,45.27,37.92,2.54
16,72,2880,1568,384,36,0,0,3,45.27,37.92,2.54
17,72,2880,1568,384,36,0,0,3,45.27,37.92,2.54
18,72,2880,1568,384,36,0,0,3,45.27,37.92,2.54
19,72,2880,1568,384,36,0,0,3,45.27,37.92,2.54
20,72,2880,1568,384,36,0,0,3,45.27,37.92,2.54
21,72,2880,1568,384,36,0,0,3,45.27,37.92,2.54
22,72,2880,1568,384,36,0,0,3,45.27,37.92,2.54
23,72,2880,1568,384,36,0,0,3,45.27,37.92,2.54
24,72,2880,1568,384,36,0,0,3,45.27,37.92,2.54
25,72,2880,1568,384,36,0,0,3,45.27,37.92,2.54
26,72,2880,1568,384,36,0,0,3,45.27,37.92,2.54
27,72,2880,1568,384,36,0,0,3,45.27,37.92,2.54
28,72,2880,1568,384,36,0,0,3,45.27,37.92,2.53
29,72,2880,1568,384,36,0,0,3,45.27,37.92,2.53
30,72,2880,1568,384,36,0,0,3,45.27,37.92,2.53
31,72,2880,1568,384,36,0,0,3,45.27,37.92,2.53
32,72,2880,1568,384,36,0,0,3,45.27,37.92,2.53
2,72,2880,1568,384,36,0,1,1,35.72,24.41,2.4
3,72,2880,1568,384,36,0,1,1,35.72,24.41,2.4
4,72,2880,1568,384,36,0,1,1,35.72,24.41,2.41
5,72,2880,1568,384,36,0,1,1,35.72,24.41,2.41
6,72,2880,1568,384,36,0,1,1,35.72,24.41,2.41
7,72,2880,1568,384,36,0,1,1,35.72,24.41,2.42
8,72,2880,1568,384,36,0,1,1,35.72,24.41,2.42
9,72,2880,1568,384,36,0,1,1,35.72,24.41,2.42
10,72,2880,1568,384,36,0,1,1,35.72,24.41,2.42
11,72,2880,1568,384,36,0,1,1,35.72,24.41,2.43
12,72,2880,1568,384,36,0,1,1,35.72,24.41,2.43
13,72,2880,1568,384,36,0,1,1,35.72,24.41,2.43
14,72,2880,1568,384,36,0,1,1,35.72,24.41,2.43
15,72,2880,1568,384,36,0,1,1,35.72,24.41,2.43
16,72,2880,1568,384,36,0,1,1,35.72,24.41,2.43
17,72,2880,1568,384,36,0,1,1,35.72,24.41,2.43
18,72,2880,1568,384,36,0,1,1,35.72,24.41,2.44
19,72,2880,1568,384,36,0,1,1,35.72,24.41,2.44
20,72,2880,1568,384,36,0,1,1,35.72,24.41,2.44
21,72,2880,1568,384,36,0,1,1,35.72,24.41,2.44
22,72,2880,1568,384,36,0,1,1,35.72,24.41,2.44
23,72,2880,1568,384,36,0,1,1,35.72,24.41,2.43
24,72,2880,1568,384,36,0,1,1,35.72,24.41,2.43
25,72,2880,1568,384,36,0,1,1,35.72,24.41,2.43
26,72,2880,1568,384,36,0,1,1,35.72,24.41,2.43
27,72,2880,1568,384,36,0,1,1,35.72,24.41,2.43
28,72,2880,1568,384,36,0,1,1,35.72,24.41,2.43
29,72,2880,1568,384,36,0,1,1,35.72,24.41,2.43
30,72,2880,1568,384,36,0,1,1,35.72,24.41,2.42
31,72,2880,1568,384,36,0,1,1,35.72,24.41,2.42
32,72,2880,1568,384,36,0,1,1,35.72,24.41,2.42
2,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
3,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
4,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
5,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
6,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
7,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
8,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
9,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
10,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
11,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
12,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
13,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
14,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
15,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
16,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
17,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
18,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
19,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
20,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
21,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
22,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
23,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
24,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
25,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
26,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
27,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
28,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
29,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
30,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
31,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
32,72,2880,1568,384,36,0,1,1,48.04,40.5,1.22
2,72,2880,1568,384,36,0,1,1,45.27,37.92,2.45
3,72,2880,1568,384,36,0,1,1,45.27,37.92,2.45
4,72,2880,1568,384,36,0,1,1,45.27,37.92,2.45
5,72,2880,1568,384,36,0,1,1,45.27,37.92,2.46
6,72,2880,1568,384,36,0,1,1,45.27,37.92,2.46
7,72,2880,1568,384,36,0,1,1,45.27,37.92,2.46
8,72,2880,1568,384,36,0,1,1,45.27,37.92,2.46
9,72,2880,1568,384,36,0,1,1,45.27,37.92,2.46
10,72,2880,1568,384,36,0,1,1,45.27,37.92,2.46
11,72,2880,1568,384,36,0,1,1,45.27,37.92,2.46
12,72,2880,1568,384,36,0,1,1,45.27,37.92,2.46
13,72,2880,1568,384,36,0,1,1,45.27,37.92,2.47
14,72,2880,1568,384,36,0,1,1,45.27,37.92,2.47
15,72,2880,1568,384,36,0,1,1,45.27,37.92,2.47
16,72,2880,1568,384,36,0,1,1,45.27,37.92,2.47
17,72,2880,1568,384,36,0,1,1,45.27,37.92,2.47
18,72,2880,1568,384,36,0,1,1,45.27,37.92,2.47
19,72,2880,1568,384,36,0,1,1,45.27,37.92,2.47
20,72,2880,1568,384,36,0,1,1,45.27,37.92,2.47
21,72,2880,1568,384,36,0,1,1,45.27,37.92,2.47
22,72,2880,1568,384,36,0,1,1,45.27,37.92,2.47
23,72,2880,1568,384,36,0,1,1,45.27,37.92,2.47
24,72,2880,1568,384,36,0,1,1,45.27,37.92,2.47
25,72,2880,1568,384,36,0,1,1,45.27,37.92,2.47
26,72,2880,1568,384,36,0,1,1,45.27,37.92,2.47
27,72,2880,1568,384,36,0,1,1,45.27,37.92,2.47
28,72,2880,1568,384,36,0,1,1,45.27,37.92,2.46
29,72,2880,1568,384,36,0,1,1,45.27,37.92,2.46
30,72,2880,1568,384,36,0,1,1,45.27,37.92,2.46
31,72,2880,1568,384,36,0,1,1,45.27,37.92,2.46
32,72,2880,1568,384,36,0,1,1,45.27,37.92,2.46
2,72,2880,1568,384,36,0,1,2,35.72,24.41,2.37
3,72,2880,1568,384,36,0,1,2,35.72,24.41,2.37
4,72,2880,1568,384,36,0,1,2,35.72,24.41,2.37
5,72,2880,1568,384,36,0,1,2,35.72,24.41,2.38
6,72,2880,1568,384,36,0,1,2,35.72,24.41,2.38
7,72,2880,1568,384,36,0,1,2,35.72,24.41,2.38
8,72,2880,1568,384,36,0,1,2,35.72,24.41,2.38
9,72,2880,1568,384,36,0,1,2,35.72,24.41,2.38
10,72,2880,1568,384,36,0,1,2,35.72,24.41,2.38
11,72,2880,1568,384,36,0,1,2,35.72,24.41,2.38
12,72,2880,1568,384,36,0,1,2,35.72,24.41,2.38
13,72,2880,1568,384,36,0,1,2,35.72,24.41,2.39
14,72,2880,1568,384,36,0,1,2,35.72,24.41,2.39
15,72,2880,1568,384,36,0,1,2,35.72,24.41,2.39
16,72,2880,1568,384,36,0,1,2,35.72,24.41,2.39
17,72,2880,1568,384,36,0,1,2,35.72,24.41,2.39
18,72,2880,1568,384,36,0,1,2,35.72,24.41,2.39
19,72,2880,1568,384,36,0,1,2,35.72,24.41,2.39
20,72,2880,1568,384,36,0,1,2,35.72,24.41,2.39
21,72,2880,1568,384,36,0,1,2,35.72,24.41,2.39
22,72,2880,1568,384,36,0,1,2,35.72,24.41,2.39
23,72,2880,1568,384,36,0,1,2,35.72,24.41,2.39
24,72,2880,1568,384,36,0,1,2,35.72,24.41,2.39
25,72,2880,1568,384,36,0,1,2,35.72,24.41,2.39
26,72,2880,1568,384,36,0,1,2,35.72,24.41,2.39
27,72,2880,1568,384,36,0,1,2,35.72,24.41,2.39
28,72,2880,1568,384,36,0,1,2,35.72,24.41,2.38
29,72,2880,1568,384,36,0,1,2,35.72,24.41,2.38
30,72,2880,1568,384,36,0,1,2,35.72,24.41,2.38
31,72,2880,1568,384,36,0,1,2,35.72,24.41,2.38
32,72,2880,1568,384,36,0,1,2,35.72,24.41,2.38
2,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
3,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
4,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
5,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
6,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
7,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
8,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
9,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
10,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
11,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
12,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
13,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
14,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
15,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
16,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
17,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
18,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
19,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
20,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
21,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
22,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
23,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
24,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
25,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
26,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
27,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
28,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
29,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
30,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
31,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
32,72,2880,1568,384,36,0,1,2,48.04,40.5,1.18
2,72,2880,1568,384,36,0,1,2,45.27,37.92,2.39
3,72,2880,1568,384,36,0,1,2,45.27,37.92,2.39
4,72,2880,1568,384,36,0,1,2,45.27,37.92,2.4
5,72,2880,1568,384,36,0,1,2,45.27,37.92,2.4
6,72,2880,1568,384,36,0,1,2,45.27,37.92,2.4
7,72,2880,1568,384,36,0,1,2,45.27,37.92,2.41
8,72,2880,1568,384,36,0,1,2,45.27,37.92,2.41
9,72,2880,1568,384,36,0,1,2,45.27,37.92,2.41
10,72,2880,1568,384,36,0,1,2,45.27,37.92,2.41
11,72,2880,1568,384,36,0,1,2,45.27,37.92,2.42
12,72,2880,1568,384,36,0,1,2,45.27,37.92,2.42
13,72,2880,1568,384,36,0,1,2,45.27,37.92,2.42
14,72,2880,1568,384,36,0,1,2,45.27,37.92,2.42
15,72,2880,1568,384,36,0,1,2,45.27,37.92,2.42
16,72,2880,1568,384,36,0,1,2,45.27,37.92,2.42
17,72,2880,1568,384,36,0,1,2,45.27,37.92,2.43
18,72,2880,1568,384,36,0,1,2,45.27,37.92,2.43
19,72,2880,1568,384,36,0,1,2,45.27,37.92,2.43
20,72,2880,1568,384,36,0,1,2,45.27,37.92,2.43
21,72,2880,1568,384,36,0,1,2,45.27,37.92,2.43
22,72,2880,1568,384,36,0,1,2,45.27,37.92,2.43
23,72,2880,1568,384,36,0,1,2,45.27,37.92,2.42
24,72,2880,1568,384,36,0,1,2,45.27,37.92,2.42
25,72,2880,1568,384,36,0,1,2,45.27,37.92,2.42
26,72,2880,1568,384,36,0,1,2,45.27,37.92,2.42
27,72,2880,1568,384,36,0,1,2,45.27,37.92,2.42
28,72,2880,1568,384,36,0,1,2,45.27,37.92,2.42
29,72,2880,1568,384,36,0,1,2,45.27,37.92,2.42
30,72,2880,1568,384,36,0,1,2,45.27,37.92,2.41
31,72,2880,1568,384,36,0,1,2,45.27,37.92,2.41
32,72,2880,1568,384,36,0,1,2,45.27,37.92,2.41
2,72,2880,1568,384,36,0,1,3,35.72,24.41,2.68
3,72,2880,1568,384,36,0,1,3,35.72,24.41,2.68
4,72,2880,1568,384,36,0,1,3,35.72,24.41,2.69
5,72,2880,1568,384,36,0,1,3,35.72,24.41,2.69
6,72,2880,1568,384,36,0,1,3,35.72,24.41,2.69
7,72,2880,1568,384,36,0,1,3,35.72,24.41,2.7
8,72,2880,1568,384,36,0,1,3,35.72,24.41,2.7
9,72,2880,1568,384,36,0,1,3,35.72,24.41,2.7
10,72,2880,1568,384,36,0,1,3,35.72,24.41,2.7
11,72,2880,1568,384,36,0,1,3,35.72,24.41,2.71
12,72,2880,1568,384,36,0,1,3,35.72,24.41,2.71
13,72,2880,1568,384,36,0,1,3,35.72,24.41,2.71
14,72,2880,1568,384,36,0,1,3,35.72,24.41,2.71
15,72,2880,1568,384,36,0,1,3,35.72,24.41,2.71
16,72,2880,1568,384,36,0,1,3,35.72,24.41,2.71
17,72,2880,1568,384,36,0,1,3,35.72,24.41,2.71
18,72,2880,1568,384,36,0,1,3,35.72,24.41,2.72
19,72,2880,1568,384,36,0,1,3,35.72,24.41,2.72
20,72,2880,1568,384,36,0,1,3,35.72,24.41,2.72
21,72,2880,1568,384,36,0,1,3,35.72,24.41,2.72
22,72,2880,1568,384,36,0,1,3,35.72,24.41,2.72
23,72,2880,1568,384,36,0,1,3,35.72,24.41,2.71
24,72,2880,1568,384,36,0,1,3,35.72,24.41,2.71
25,72,2880,1568,384,36,0,1,3,35.72,24.41,2.71
26,72,2880,1568,384,36,0,1,3,35.72,24.41,2.71
27,72,2880,1568,384,36,0,1,3,35.72,24.41,2.71
28,72,2880,1568,384,36,0,1,3,35.72,24.41,2.71
29,72,2880,1568,384,36,0,1,3,35.72,24.41,2.71
30,72,2880,1568,384,36,0,1,3,35.72,24.41,2.7
31,72,2880,1568,384,36,0,1,3,35.72,24.41,2.7
32,72,2880,1568,384,36,0,1,3,35.72,24.41,2.7
2,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
3,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
4,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
5,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
6,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
7,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
8,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
9,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
10,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
11,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
12,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
13,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
14,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
15,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
16,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
17,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
18,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
19,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
20,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
21,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
22,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
23,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
24,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
25,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
26,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
27,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
28,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
29,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
30,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
31,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
32,72,2880,1568,384,36,0,1,3,48.04,40.5,1.19
2,72,2880,1568,384,36,0,1,3,45.27,37.92,2.6
3,72,2880,1568,384,36,0,1,3,45.27,37.92,2.6
4,72,2880,1568,384,36,0,1,3,45.27,37.92,2.61
5,72,2880,1568,384,36,0,1,3,45.27,37.92,2.61
6,72,2880,1568,384,36,0,1,3,45.27,37.92,2.61
7,72,2880,1568,384,36,0,1,3,45.27,37.92,2.62
8,72,2880,1568,384,36,0,1,3,45.27,37.92,2.62
9,72,2880,1568,384,36,0,1,3,45.27,37.92,2.62
10,72,2880,1568,384,36,0,1,3,45.27,37.92,2.62
11,72,2880,1568,384,36,0,1,3,45.27,37.92,2.63
12,72,2880,1568,384,36,0,1,3,45.27,37.92,2.63
13,72,2880,1568,384,36,0,1,3,45.27,37.92,2.63
14,72,2880,1568,384,36,0,1,3,45.27,37.92,2.63
15,72,2880,1568,384,36,0,1,3,45.27,37.92,2.63
16,72,2880,1568,384,36,0,1,3,45.27,37.92,2.63
17,72,2880,1568,384,36,0,1,3,45.27,37.92,2.63
18,72,2880,1568,384,36,0,1,3,45.27,37.92,2.64
19,72,2880,1568,384,36,0,1,3,45.27,37.92,2.64
20,72,2880,1568,384,36,0,1,3,45.27,37.92,2.64
21,72,2880,1568,384,36,0,1,3,45.27,37.92,2.64
22,72,2880,1568,384,36,0,1,3,45.27,37.92,2.64
23,72,2880,1568,384,36,0,1,3,45.27,37.92,2.63
24,72,2880,1568,384,36,0,1,3,45.27,37.92,2.63
25,72,2880,1568,384,36,0,1,3,45.27,37.92,2.63
26,72,2880,1568,384,36,0,1,3,45.27,37.92,2.63
27,72,2880,1568,384,36,0,1,3,45.27,37.92,2.63
28,72,2880,1568,384,36,0,1,3,45.27,37.92,2.63
29,72,2880,1568,384,36,0,1,3,45.27,37.92,2.63
30,72,2880,1568,384,36,0,1,3,45.27,37.92,2.62
31,72,2880,1568,384,36,0,1,3,45.27,37.92,2.62
32,72,2880,1568,384,36,0,1,3,45.27,37.92,2.62
2,72,2880,1568,583,4,0,0,1,35.72,24.41,2.17
3,72,2880,1568,583,4,0,0,1,35.72,24.41,2.18
4,72,2880,1568,583,4,0,0,1,35.72,24.41,2.18
2,72,2880,1568,583,4,0,0,1,48.04,40.5,1.68
3,72,2880,1568,583,4,0,0,1,48.04,40.5,1.68
4,72,2880,1568,583,4,0,0,1,48.04,40.5,1.68
2,72,2880,1568,583,4,0,0,1,45.27,37.92,1.9
3,72,2880,1568,583,4,0,0,1,45.27,37.92,1.9
4,72,2880,1568,583,4,0,0,1,45.27,37.92,1.91
2,72,2880,1568,583,4,0,0,2,35.72,24.41,2.17
3,72,2880,1568,583,4,0,0,2,35.72,24.41,2.17
4,72,2880,1568,583,4,0,0,2,35.72,24.41,2.18
2,72,2880,1568,583,4,0,0,2,48.04,40.5,2.01
3,72,2880,1568,583,4,0,0,2,48.04,40.5,2.01
4,72,2880,1568,583,4,0,0,2,48.04,40.5,2.01
2,72,2880,1568,583,4,0,0,2,45.27,37.92,1.88
3,72,2880,1568,583,4,0,0,2,45.27,37.92,1.89
4,72,2880,1568,583,4,0,0,2,45.27,37.92,1.89
